,sizeSeq1,sizeSeq2,repNo,angleSeq,mod,n,Resp_mean,Resp_raw,Resp_std,acc_mean,acc_raw,acc_std,biggerStim_mean,biggerStim_raw,biggerStim_std,correctAnswer_mean,correctAnswer_raw,stimChose_mean,stimChose_raw,order
178,1,1,1.0,20.0,1.0,1.0,1.0,1.0,0.0,,,,1.0,1.0,0.0,1.0,1.0,1.0,1.0,178.0
179,1.3,1,1.0,50.0,-1.0,1.0,-1.0,-1.0,0.0,,,,1.0,1.0,0.0,1.0,1.0,1.0,1.0,179.0
180,1,1,9.0,30.0,1.0,1.0,1.0,1.0,0.0,,,,1.0,1.0,0.0,1.0,1.0,1.0,1.0,180.0
181,1,1,10.0,10.0,1.0,1.0,1.0,1.0,0.0,,,,1.0,1.0,0.0,1.0,1.0,1.0,1.0,181.0
182,1.15,1,4.0,10.0,-1.0,1.0,-1.0,-1.0,0.0,,,,1.0,1.0,0.0,1.0,1.0,1.0,1.0,182.0
183,0.7,1,1.0,20.0,-1.0,1.0,1.0,1.0,0.0,,,,-1.0,-1.0,0.0,1.0,1.0,-1.0,-1.0,183.0
184,1.3,1,6.0,10.0,-1.0,1.0,-1.0,-1.0,0.0,,,,1.0,1.0,0.0,1.0,1.0,1.0,1.0,184.0
185,1.3,1,1.0,10.0,-1.0,1.0,-1.0,-1.0,0.0,,,,1.0,1.0,0.0,1.0,1.0,1.0,1.0,185.0
186,1.45,1,2.0,40.0,-1.0,1.0,-1.0,-1.0,0.0,,,,1.0,1.0,0.0,1.0,1.0,1.0,1.0,186.0
187,1.6,1,7.0,20.0,1.0,1.0,1.0,1.0,0.0,,,,1.0,1.0,0.0,1.0,1.0,1.0,1.0,187.0
188,0.55,1,10.0,50.0,1.0,1.0,-1.0,-1.0,0.0,,,,-1.0,-1.0,0.0,1.0,1.0,-1.0,-1.0,188.0
189,1.45,1,9.0,20.0,1.0,1.0,1.0,1.0,0.0,,,,1.0,1.0,0.0,1.0,1.0,1.0,1.0,189.0
190,1.15,1,7.0,10.0,1.0,1.0,1.0,1.0,0.0,,,,1.0,1.0,0.0,1.0,1.0,1.0,1.0,190.0
191,0.55,1,5.0,50.0,1.0,1.0,-1.0,-1.0,0.0,,,,-1.0,-1.0,0.0,1.0,1.0,-1.0,-1.0,191.0
192,1.15,1,10.0,50.0,1.0,1.0,1.0,1.0,0.0,,,,1.0,1.0,0.0,1.0,1.0,1.0,1.0,192.0
193,1,1,4.0,30.0,-1.0,1.0,-1.0,-1.0,0.0,,,,1.0,1.0,0.0,1.0,1.0,1.0,1.0,193.0
194,0.85,1,7.0,50.0,1.0,1.0,-1.0,-1.0,0.0,,,,-1.0,-1.0,0.0,1.0,1.0,-1.0,-1.0,194.0
195,0.7,1,5.0,40.0,1.0,1.0,-1.0,-1.0,0.0,,,,-1.0,-1.0,0.0,1.0,1.0,-1.0,-1.0,195.0
196,1.45,1,2.0,10.0,-1.0,1.0,-1.0,-1.0,0.0,,,,1.0,1.0,0.0,1.0,1.0,1.0,1.0,196.0
197,1.6,1,9.0,20.0,-1.0,1.0,-1.0,-1.0,0.0,,,,1.0,1.0,0.0,1.0,1.0,1.0,1.0,197.0
198,1.6,1,10.0,40.0,1.0,1.0,1.0,1.0,0.0,,,,1.0,1.0,0.0,1.0,1.0,1.0,1.0,198.0
199,1.45,1,8.0,30.0,-1.0,1.0,-1.0,-1.0,0.0,,,,1.0,1.0,0.0,1.0,1.0,1.0,1.0,199.0
200,0.55,1,5.0,20.0,1.0,1.0,-1.0,-1.0,0.0,,,,-1.0,-1.0,0.0,1.0,1.0,-1.0,-1.0,200.0
201,1.6,1,4.0,40.0,-1.0,1.0,-1.0,-1.0,0.0,,,,1.0,1.0,0.0,1.0,1.0,1.0,1.0,201.0
202,0.4,1,8.0,30.0,-1.0,1.0,1.0,1.0,0.0,,,,-1.0,-1.0,0.0,1.0,1.0,-1.0,-1.0,202.0
203,1.3,1,7.0,20.0,1.0,1.0,1.0,1.0,0.0,,,,1.0,1.0,0.0,1.0,1.0,1.0,1.0,203.0
204,0.55,1,8.0,10.0,1.0,1.0,-1.0,-1.0,0.0,,,,-1.0,-1.0,0.0,1.0,1.0,-1.0,-1.0,204.0
205,1.45,1,4.0,20.0,1.0,1.0,1.0,1.0,0.0,,,,1.0,1.0,0.0,1.0,1.0,1.0,1.0,205.0
206,0.55,1,4.0,20.0,-1.0,1.0,1.0,1.0,0.0,,,,-1.0,-1.0,0.0,1.0,1.0,-1.0,-1.0,206.0
207,1.6,1,6.0,30.0,-1.0,1.0,-1.0,-1.0,0.0,,,,1.0,1.0,0.0,1.0,1.0,1.0,1.0,207.0
208,1.45,1,5.0,40.0,-1.0,1.0,-1.0,-1.0,0.0,,,,1.0,1.0,0.0,1.0,1.0,1.0,1.0,208.0
209,0.85,1,7.0,10.0,-1.0,1.0,1.0,1.0,0.0,,,,-1.0,-1.0,0.0,1.0,1.0,-1.0,-1.0,209.0
210,1.15,1,2.0,10.0,-1.0,1.0,-1.0,-1.0,0.0,,,,1.0,1.0,0.0,1.0,1.0,1.0,1.0,210.0
211,1.6,1,6.0,10.0,-1.0,1.0,-1.0,-1.0,0.0,,,,1.0,1.0,0.0,1.0,1.0,1.0,1.0,211.0
212,1.3,1,3.0,50.0,1.0,1.0,1.0,1.0,0.0,,,,1.0,1.0,0.0,1.0,1.0,1.0,1.0,212.0
213,1,1,3.0,50.0,-1.0,1.0,-1.0,-1.0,0.0,,,,1.0,1.0,0.0,1.0,1.0,1.0,1.0,213.0
214,0.4,1,4.0,50.0,-1.0,1.0,1.0,1.0,0.0,,,,-1.0,-1.0,0.0,1.0,1.0,-1.0,-1.0,214.0
215,1.15,1,6.0,50.0,1.0,1.0,1.0,1.0,0.0,,,,1.0,1.0,0.0,1.0,1.0,1.0,1.0,215.0
216,0.55,1,1.0,40.0,-1.0,1.0,1.0,1.0,0.0,,,,-1.0,-1.0,0.0,1.0,1.0,-1.0,-1.0,216.0
217,1.45,1,3.0,10.0,1.0,1.0,1.0,1.0,0.0,,,,1.0,1.0,0.0,1.0,1.0,1.0,1.0,217.0
218,0.55,1,9.0,40.0,-1.0,1.0,1.0,1.0,0.0,,,,-1.0,-1.0,0.0,1.0,1.0,-1.0,-1.0,218.0
219,1.6,1,6.0,50.0,-1.0,1.0,-1.0,-1.0,0.0,,,,1.0,1.0,0.0,1.0,1.0,1.0,1.0,219.0
220,1.3,1,8.0,40.0,-1.0,1.0,-1.0,-1.0,0.0,,,,1.0,1.0,0.0,1.0,1.0,1.0,1.0,220.0
221,1.3,1,4.0,50.0,-1.0,1.0,-1.0,-1.0,0.0,,,,1.0,1.0,0.0,1.0,1.0,1.0,1.0,221.0
222,1.3,1,3.0,20.0,-1.0,1.0,-1.0,-1.0,0.0,,,,1.0,1.0,0.0,1.0,1.0,1.0,1.0,222.0
223,1.6,1,4.0,20.0,1.0,1.0,1.0,1.0,0.0,,,,1.0,1.0,0.0,1.0,1.0,1.0,1.0,223.0
224,1.15,1,9.0,30.0,-1.0,1.0,-1.0,-1.0,0.0,,,,1.0,1.0,0.0,1.0,1.0,1.0,1.0,224.0
225,0.4,1,3.0,30.0,-1.0,1.0,1.0,1.0,0.0,,,,-1.0,-1.0,0.0,1.0,1.0,-1.0,-1.0,225.0
226,0.4,1,4.0,40.0,1.0,1.0,-1.0,-1.0,0.0,,,,-1.0,-1.0,0.0,1.0,1.0,-1.0,-1.0,226.0
227,1.3,1,8.0,30.0,-1.0,1.0,-1.0,-1.0,0.0,,,,1.0,1.0,0.0,1.0,1.0,1.0,1.0,227.0
228,0.85,1,4.0,10.0,1.0,1.0,-1.0,-1.0,0.0,,,,-1.0,-1.0,0.0,1.0,1.0,-1.0,-1.0,228.0
229,1,1,10.0,30.0,-1.0,1.0,1.0,1.0,0.0,,,,1.0,1.0,0.0,-1.0,-1.0,-1.0,-1.0,229.0
230,1,1,5.0,20.0,1.0,1.0,1.0,1.0,0.0,,,,1.0,1.0,0.0,1.0,1.0,1.0,1.0,230.0
231,1.15,1,6.0,20.0,1.0,1.0,1.0,1.0,0.0,,,,1.0,1.0,0.0,1.0,1.0,1.0,1.0,231.0
232,1.3,1,8.0,10.0,1.0,1.0,1.0,1.0,0.0,,,,1.0,1.0,0.0,1.0,1.0,1.0,1.0,232.0
233,0.55,1,1.0,50.0,-1.0,1.0,1.0,1.0,0.0,,,,-1.0,-1.0,0.0,1.0,1.0,-1.0,-1.0,233.0
234,1.3,1,2.0,30.0,-1.0,1.0,-1.0,-1.0,0.0,,,,1.0,1.0,0.0,1.0,1.0,1.0,1.0,234.0
235,0.4,1,10.0,20.0,1.0,1.0,-1.0,-1.0,0.0,,,,-1.0,-1.0,0.0,1.0,1.0,-1.0,-1.0,235.0
236,0.7,1,3.0,50.0,1.0,1.0,-1.0,-1.0,0.0,,,,-1.0,-1.0,0.0,1.0,1.0,-1.0,-1.0,236.0
237,1.45,1,7.0,20.0,1.0,1.0,1.0,1.0,0.0,,,,1.0,1.0,0.0,1.0,1.0,1.0,1.0,237.0
238,1,1,3.0,10.0,-1.0,1.0,-1.0,-1.0,0.0,,,,1.0,1.0,0.0,1.0,1.0,1.0,1.0,238.0
239,0.4,1,7.0,40.0,1.0,1.0,-1.0,-1.0,0.0,,,,-1.0,-1.0,0.0,1.0,1.0,-1.0,-1.0,239.0
240,1,1,8.0,20.0,1.0,1.0,-1.0,-1.0,0.0,,,,1.0,1.0,0.0,-1.0,-1.0,-1.0,-1.0,240.0
241,1.6,1,9.0,10.0,-1.0,1.0,-1.0,-1.0,0.0,,,,1.0,1.0,0.0,1.0,1.0,1.0,1.0,241.0
242,0.85,1,2.0,20.0,1.0,1.0,-1.0,-1.0,0.0,,,,-1.0,-1.0,0.0,1.0,1.0,-1.0,-1.0,242.0
243,1.45,1,6.0,40.0,-1.0,1.0,-1.0,-1.0,0.0,,,,1.0,1.0,0.0,1.0,1.0,1.0,1.0,243.0
244,0.7,1,8.0,20.0,-1.0,1.0,1.0,1.0,0.0,,,,-1.0,-1.0,0.0,1.0,1.0,-1.0,-1.0,244.0
245,0.7,1,7.0,40.0,-1.0,1.0,1.0,1.0,0.0,,,,-1.0,-1.0,0.0,1.0,1.0,-1.0,-1.0,245.0
246,1.3,1,9.0,30.0,-1.0,1.0,-1.0,-1.0,0.0,,,,1.0,1.0,0.0,1.0,1.0,1.0,1.0,246.0
247,1.3,1,5.0,10.0,-1.0,1.0,-1.0,-1.0,0.0,,,,1.0,1.0,0.0,1.0,1.0,1.0,1.0,247.0
248,0.55,1,3.0,20.0,1.0,1.0,-1.0,-1.0,0.0,,,,-1.0,-1.0,0.0,1.0,1.0,-1.0,-1.0,248.0
249,0.55,1,9.0,40.0,1.0,1.0,-1.0,-1.0,0.0,,,,-1.0,-1.0,0.0,1.0,1.0,-1.0,-1.0,249.0
250,0.55,1,2.0,20.0,-1.0,1.0,1.0,1.0,0.0,,,,-1.0,-1.0,0.0,1.0,1.0,-1.0,-1.0,250.0
251,1.3,1,1.0,40.0,1.0,1.0,1.0,1.0,0.0,,,,1.0,1.0,0.0,1.0,1.0,1.0,1.0,251.0
252,1.45,1,6.0,30.0,-1.0,1.0,-1.0,-1.0,0.0,,,,1.0,1.0,0.0,1.0,1.0,1.0,1.0,252.0
253,1,1,7.0,10.0,-1.0,1.0,1.0,1.0,0.0,,,,1.0,1.0,0.0,-1.0,-1.0,-1.0,-1.0,253.0
254,0.7,1,5.0,10.0,1.0,1.0,-1.0,-1.0,0.0,,,,-1.0,-1.0,0.0,1.0,1.0,-1.0,-1.0,254.0
255,1.6,1,6.0,20.0,1.0,1.0,1.0,1.0,0.0,,,,1.0,1.0,0.0,1.0,1.0,1.0,1.0,255.0
256,1.3,1,10.0,50.0,-1.0,1.0,-1.0,-1.0,0.0,,,,1.0,1.0,0.0,1.0,1.0,1.0,1.0,256.0
257,0.55,1,10.0,20.0,1.0,1.0,-1.0,-1.0,0.0,,,,-1.0,-1.0,0.0,1.0,1.0,-1.0,-1.0,257.0
258,0.7,1,4.0,30.0,-1.0,1.0,1.0,1.0,0.0,,,,-1.0,-1.0,0.0,1.0,1.0,-1.0,-1.0,258.0
259,1.45,1,2.0,40.0,1.0,1.0,1.0,1.0,0.0,,,,1.0,1.0,0.0,1.0,1.0,1.0,1.0,259.0
260,1.6,1,9.0,20.0,1.0,1.0,1.0,1.0,0.0,,,,1.0,1.0,0.0,1.0,1.0,1.0,1.0,260.0
261,0.7,1,6.0,20.0,1.0,1.0,-1.0,-1.0,0.0,,,,-1.0,-1.0,0.0,1.0,1.0,-1.0,-1.0,261.0
262,0.85,1,1.0,40.0,-1.0,1.0,1.0,1.0,0.0,,,,-1.0,-1.0,0.0,1.0,1.0,-1.0,-1.0,262.0
263,0.4,1,2.0,30.0,1.0,1.0,-1.0,-1.0,0.0,,,,-1.0,-1.0,0.0,1.0,1.0,-1.0,-1.0,263.0
264,0.55,1,2.0,30.0,1.0,1.0,-1.0,-1.0,0.0,,,,-1.0,-1.0,0.0,1.0,1.0,-1.0,-1.0,264.0
265,0.85,1,8.0,50.0,-1.0,1.0,1.0,1.0,0.0,,,,-1.0,-1.0,0.0,1.0,1.0,-1.0,-1.0,265.0
266,1.3,1,9.0,40.0,1.0,1.0,1.0,1.0,0.0,,,,1.0,1.0,0.0,1.0,1.0,1.0,1.0,266.0
267,1.45,1,10.0,40.0,-1.0,1.0,-1.0,-1.0,0.0,,,,1.0,1.0,0.0,1.0,1.0,1.0,1.0,267.0
268,0.55,1,2.0,50.0,-1.0,1.0,1.0,1.0,0.0,,,,-1.0,-1.0,0.0,1.0,1.0,-1.0,-1.0,268.0
269,0.85,1,6.0,30.0,-1.0,1.0,1.0,1.0,0.0,,,,-1.0,-1.0,0.0,1.0,1.0,-1.0,-1.0,269.0
270,0.55,1,6.0,40.0,-1.0,1.0,1.0,1.0,0.0,,,,-1.0,-1.0,0.0,1.0,1.0,-1.0,-1.0,270.0
271,0.85,1,1.0,40.0,1.0,1.0,-1.0,-1.0,0.0,,,,-1.0,-1.0,0.0,1.0,1.0,-1.0,-1.0,271.0
272,1.6,1,10.0,50.0,-1.0,1.0,-1.0,-1.0,0.0,,,,1.0,1.0,0.0,1.0,1.0,1.0,1.0,272.0
273,0.4,1,4.0,30.0,-1.0,1.0,1.0,1.0,0.0,,,,-1.0,-1.0,0.0,1.0,1.0,-1.0,-1.0,273.0
274,0.55,1,1.0,30.0,-1.0,1.0,1.0,1.0,0.0,,,,-1.0,-1.0,0.0,1.0,1.0,-1.0,-1.0,274.0
275,1.6,1,9.0,50.0,1.0,1.0,1.0,1.0,0.0,,,,1.0,1.0,0.0,1.0,1.0,1.0,1.0,275.0
276,1.15,1,10.0,30.0,-1.0,1.0,-1.0,-1.0,0.0,,,,1.0,1.0,0.0,1.0,1.0,1.0,1.0,276.0
277,1.6,1,6.0,10.0,1.0,1.0,1.0,1.0,0.0,,,,1.0,1.0,0.0,1.0,1.0,1.0,1.0,277.0
278,0.85,1,5.0,10.0,1.0,1.0,-1.0,-1.0,0.0,,,,-1.0,-1.0,0.0,1.0,1.0,-1.0,-1.0,278.0
279,1.15,1,6.0,10.0,-1.0,1.0,-1.0,-1.0,0.0,,,,1.0,1.0,0.0,1.0,1.0,1.0,1.0,279.0
280,0.4,1,10.0,10.0,1.0,1.0,-1.0,-1.0,0.0,,,,-1.0,-1.0,0.0,1.0,1.0,-1.0,-1.0,280.0
281,0.7,1,4.0,20.0,-1.0,1.0,1.0,1.0,0.0,,,,-1.0,-1.0,0.0,1.0,1.0,-1.0,-1.0,281.0
282,0.4,1,4.0,50.0,1.0,1.0,-1.0,-1.0,0.0,,,,-1.0,-1.0,0.0,1.0,1.0,-1.0,-1.0,282.0
283,1.45,1,5.0,50.0,-1.0,1.0,-1.0,-1.0,0.0,,,,1.0,1.0,0.0,1.0,1.0,1.0,1.0,283.0
284,1,1,9.0,40.0,1.0,1.0,1.0,1.0,0.0,,,,1.0,1.0,0.0,1.0,1.0,1.0,1.0,284.0
285,0.7,1,7.0,50.0,1.0,1.0,-1.0,-1.0,0.0,,,,-1.0,-1.0,0.0,1.0,1.0,-1.0,-1.0,285.0
286,0.4,1,8.0,40.0,-1.0,1.0,1.0,1.0,0.0,,,,-1.0,-1.0,0.0,1.0,1.0,-1.0,-1.0,286.0
287,1.15,1,7.0,20.0,-1.0,1.0,-1.0,-1.0,0.0,,,,1.0,1.0,0.0,1.0,1.0,1.0,1.0,287.0
288,0.85,1,4.0,30.0,-1.0,1.0,1.0,1.0,0.0,,,,-1.0,-1.0,0.0,1.0,1.0,-1.0,-1.0,288.0
289,0.4,1,8.0,10.0,1.0,1.0,-1.0,-1.0,0.0,,,,-1.0,-1.0,0.0,1.0,1.0,-1.0,-1.0,289.0
290,1.6,1,1.0,30.0,1.0,1.0,1.0,1.0,0.0,,,,1.0,1.0,0.0,1.0,1.0,1.0,1.0,290.0
291,1.45,1,4.0,30.0,1.0,1.0,1.0,1.0,0.0,,,,1.0,1.0,0.0,1.0,1.0,1.0,1.0,291.0
292,1.3,1,3.0,10.0,-1.0,1.0,-1.0,-1.0,0.0,,,,1.0,1.0,0.0,1.0,1.0,1.0,1.0,292.0
293,0.7,1,4.0,10.0,1.0,1.0,-1.0,-1.0,0.0,,,,-1.0,-1.0,0.0,1.0,1.0,-1.0,-1.0,293.0
294,0.4,1,6.0,50.0,1.0,1.0,-1.0,-1.0,0.0,,,,-1.0,-1.0,0.0,1.0,1.0,-1.0,-1.0,294.0
295,1.45,1,3.0,30.0,-1.0,1.0,-1.0,-1.0,0.0,,,,1.0,1.0,0.0,1.0,1.0,1.0,1.0,295.0
296,0.4,1,1.0,30.0,1.0,1.0,-1.0,-1.0,0.0,,,,-1.0,-1.0,0.0,1.0,1.0,-1.0,-1.0,296.0
297,0.55,1,4.0,40.0,-1.0,1.0,1.0,1.0,0.0,,,,-1.0,-1.0,0.0,1.0,1.0,-1.0,-1.0,297.0
298,1.15,1,1.0,10.0,1.0,1.0,1.0,1.0,0.0,,,,1.0,1.0,0.0,1.0,1.0,1.0,1.0,298.0
299,0.4,1,2.0,20.0,-1.0,1.0,1.0,1.0,0.0,,,,-1.0,-1.0,0.0,1.0,1.0,-1.0,-1.0,299.0
300,1.6,1,9.0,10.0,1.0,1.0,1.0,1.0,0.0,,,,1.0,1.0,0.0,1.0,1.0,1.0,1.0,300.0
301,0.4,1,4.0,20.0,-1.0,1.0,1.0,1.0,0.0,,,,-1.0,-1.0,0.0,1.0,1.0,-1.0,-1.0,301.0
302,1.15,1,2.0,10.0,1.0,1.0,1.0,1.0,0.0,,,,1.0,1.0,0.0,1.0,1.0,1.0,1.0,302.0
303,1.6,1,7.0,10.0,1.0,1.0,1.0,1.0,0.0,,,,1.0,1.0,0.0,1.0,1.0,1.0,1.0,303.0
304,1,1,3.0,40.0,-1.0,1.0,1.0,1.0,0.0,,,,1.0,1.0,0.0,-1.0,-1.0,-1.0,-1.0,304.0
305,0.4,1,6.0,30.0,-1.0,1.0,1.0,1.0,0.0,,,,-1.0,-1.0,0.0,1.0,1.0,-1.0,-1.0,305.0
306,1.15,1,2.0,50.0,1.0,1.0,1.0,1.0,0.0,,,,1.0,1.0,0.0,1.0,1.0,1.0,1.0,306.0
307,1.3,1,5.0,50.0,1.0,1.0,1.0,1.0,0.0,,,,1.0,1.0,0.0,1.0,1.0,1.0,1.0,307.0
308,0.85,1,9.0,20.0,-1.0,1.0,1.0,1.0,0.0,,,,-1.0,-1.0,0.0,1.0,1.0,-1.0,-1.0,308.0
309,0.4,1,10.0,50.0,-1.0,1.0,1.0,1.0,0.0,,,,-1.0,-1.0,0.0,1.0,1.0,-1.0,-1.0,309.0
310,1,1,1.0,10.0,1.0,1.0,-1.0,-1.0,0.0,,,,1.0,1.0,0.0,-1.0,-1.0,-1.0,-1.0,310.0
311,0.7,1,9.0,40.0,-1.0,1.0,1.0,1.0,0.0,,,,-1.0,-1.0,0.0,1.0,1.0,-1.0,-1.0,311.0
312,0.55,1,6.0,50.0,1.0,1.0,-1.0,-1.0,0.0,,,,-1.0,-1.0,0.0,1.0,1.0,-1.0,-1.0,312.0
313,1.15,1,6.0,30.0,1.0,1.0,1.0,1.0,0.0,,,,1.0,1.0,0.0,1.0,1.0,1.0,1.0,313.0
314,1,1,9.0,10.0,1.0,1.0,-1.0,-1.0,0.0,,,,1.0,1.0,0.0,-1.0,-1.0,-1.0,-1.0,314.0
315,1.6,1,9.0,50.0,-1.0,1.0,-1.0,-1.0,0.0,,,,1.0,1.0,0.0,1.0,1.0,1.0,1.0,315.0
316,1.45,1,2.0,50.0,1.0,1.0,1.0,1.0,0.0,,,,1.0,1.0,0.0,1.0,1.0,1.0,1.0,316.0
317,0.85,1,1.0,50.0,1.0,1.0,1.0,1.0,0.0,,,,-1.0,-1.0,0.0,-1.0,-1.0,1.0,1.0,317.0
318,1,1,2.0,30.0,-1.0,1.0,-1.0,-1.0,0.0,,,,1.0,1.0,0.0,1.0,1.0,1.0,1.0,318.0
319,1.15,1,4.0,50.0,-1.0,1.0,1.0,1.0,0.0,,,,1.0,1.0,0.0,-1.0,-1.0,-1.0,-1.0,319.0
320,1.45,1,8.0,20.0,-1.0,1.0,-1.0,-1.0,0.0,,,,1.0,1.0,0.0,1.0,1.0,1.0,1.0,320.0
321,0.7,1,4.0,50.0,-1.0,1.0,1.0,1.0,0.0,,,,-1.0,-1.0,0.0,1.0,1.0,-1.0,-1.0,321.0
322,0.4,1,3.0,30.0,1.0,1.0,-1.0,-1.0,0.0,,,,-1.0,-1.0,0.0,1.0,1.0,-1.0,-1.0,322.0
323,0.85,1,4.0,50.0,1.0,1.0,-1.0,-1.0,0.0,,,,-1.0,-1.0,0.0,1.0,1.0,-1.0,-1.0,323.0
324,1,1,9.0,10.0,-1.0,1.0,-1.0,-1.0,0.0,,,,1.0,1.0,0.0,1.0,1.0,1.0,1.0,324.0
325,0.4,1,1.0,40.0,-1.0,1.0,1.0,1.0,0.0,,,,-1.0,-1.0,0.0,1.0,1.0,-1.0,-1.0,325.0
326,1.6,1,6.0,50.0,1.0,1.0,1.0,1.0,0.0,,,,1.0,1.0,0.0,1.0,1.0,1.0,1.0,326.0
327,0.7,1,8.0,30.0,1.0,1.0,-1.0,-1.0,0.0,,,,-1.0,-1.0,0.0,1.0,1.0,-1.0,-1.0,327.0
328,0.7,1,5.0,50.0,-1.0,1.0,1.0,1.0,0.0,,,,-1.0,-1.0,0.0,1.0,1.0,-1.0,-1.0,328.0
329,0.55,1,8.0,40.0,1.0,1.0,-1.0,-1.0,0.0,,,,-1.0,-1.0,0.0,1.0,1.0,-1.0,-1.0,329.0
330,0.55,1,6.0,30.0,-1.0,1.0,1.0,1.0,0.0,,,,-1.0,-1.0,0.0,1.0,1.0,-1.0,-1.0,330.0
331,1.15,1,3.0,40.0,-1.0,1.0,-1.0,-1.0,0.0,,,,1.0,1.0,0.0,1.0,1.0,1.0,1.0,331.0
332,1,1,7.0,40.0,1.0,1.0,1.0,1.0,0.0,,,,1.0,1.0,0.0,1.0,1.0,1.0,1.0,332.0
333,1.45,1,2.0,10.0,1.0,1.0,1.0,1.0,0.0,,,,1.0,1.0,0.0,1.0,1.0,1.0,1.0,333.0
334,0.55,1,5.0,50.0,-1.0,1.0,1.0,1.0,0.0,,,,-1.0,-1.0,0.0,1.0,1.0,-1.0,-1.0,334.0
335,0.7,1,7.0,20.0,-1.0,1.0,1.0,1.0,0.0,,,,-1.0,-1.0,0.0,1.0,1.0,-1.0,-1.0,335.0
336,1.45,1,10.0,40.0,1.0,1.0,1.0,1.0,0.0,,,,1.0,1.0,0.0,1.0,1.0,1.0,1.0,336.0
337,0.4,1,1.0,20.0,-1.0,1.0,1.0,1.0,0.0,,,,-1.0,-1.0,0.0,1.0,1.0,-1.0,-1.0,337.0
338,0.55,1,5.0,20.0,-1.0,1.0,1.0,1.0,0.0,,,,-1.0,-1.0,0.0,1.0,1.0,-1.0,-1.0,338.0
339,0.4,1,4.0,40.0,-1.0,1.0,1.0,1.0,0.0,,,,-1.0,-1.0,0.0,1.0,1.0,-1.0,-1.0,339.0
340,1,1,8.0,10.0,-1.0,1.0,-1.0,-1.0,0.0,,,,1.0,1.0,0.0,1.0,1.0,1.0,1.0,340.0
341,0.85,1,2.0,10.0,-1.0,1.0,1.0,1.0,0.0,,,,-1.0,-1.0,0.0,1.0,1.0,-1.0,-1.0,341.0
342,0.55,1,1.0,20.0,-1.0,1.0,1.0,1.0,0.0,,,,-1.0,-1.0,0.0,1.0,1.0,-1.0,-1.0,342.0
343,0.55,1,7.0,50.0,-1.0,1.0,1.0,1.0,0.0,,,,-1.0,-1.0,0.0,1.0,1.0,-1.0,-1.0,343.0
344,1.45,1,9.0,30.0,-1.0,1.0,-1.0,-1.0,0.0,,,,1.0,1.0,0.0,1.0,1.0,1.0,1.0,344.0
345,1.6,1,2.0,10.0,1.0,1.0,1.0,1.0,0.0,,,,1.0,1.0,0.0,1.0,1.0,1.0,1.0,345.0
346,1.15,1,1.0,50.0,-1.0,1.0,-1.0,-1.0,0.0,,,,1.0,1.0,0.0,1.0,1.0,1.0,1.0,346.0
347,0.85,1,5.0,30.0,1.0,1.0,1.0,1.0,0.0,,,,-1.0,-1.0,0.0,-1.0,-1.0,1.0,1.0,347.0
348,1,1,2.0,50.0,1.0,1.0,1.0,1.0,0.0,,,,1.0,1.0,0.0,1.0,1.0,1.0,1.0,348.0
349,1.3,1,7.0,10.0,-1.0,1.0,-1.0,-1.0,0.0,,,,1.0,1.0,0.0,1.0,1.0,1.0,1.0,349.0
350,0.4,1,2.0,50.0,1.0,1.0,-1.0,-1.0,0.0,,,,-1.0,-1.0,0.0,1.0,1.0,-1.0,-1.0,350.0
351,1.3,1,10.0,20.0,-1.0,1.0,-1.0,-1.0,0.0,,,,1.0,1.0,0.0,1.0,1.0,1.0,1.0,351.0
352,1.6,1,10.0,50.0,1.0,1.0,1.0,1.0,0.0,,,,1.0,1.0,0.0,1.0,1.0,1.0,1.0,352.0
353,1.6,1,10.0,20.0,1.0,1.0,1.0,1.0,0.0,,,,1.0,1.0,0.0,1.0,1.0,1.0,1.0,353.0
354,1.15,1,1.0,30.0,1.0,1.0,1.0,1.0,0.0,,,,1.0,1.0,0.0,1.0,1.0,1.0,1.0,354.0
355,0.7,1,2.0,20.0,-1.0,1.0,1.0,1.0,0.0,,,,-1.0,-1.0,0.0,1.0,1.0,-1.0,-1.0,355.0
356,1.6,1,6.0,40.0,1.0,1.0,1.0,1.0,0.0,,,,1.0,1.0,0.0,1.0,1.0,1.0,1.0,356.0
357,1.6,1,1.0,40.0,1.0,1.0,1.0,1.0,0.0,,,,1.0,1.0,0.0,1.0,1.0,1.0,1.0,357.0
358,0.55,1,6.0,20.0,-1.0,1.0,1.0,1.0,0.0,,,,-1.0,-1.0,0.0,1.0,1.0,-1.0,-1.0,358.0
359,0.55,1,5.0,10.0,1.0,1.0,-1.0,-1.0,0.0,,,,-1.0,-1.0,0.0,1.0,1.0,-1.0,-1.0,359.0
360,0.85,1,3.0,30.0,1.0,1.0,-1.0,-1.0,0.0,,,,-1.0,-1.0,0.0,1.0,1.0,-1.0,-1.0,360.0
361,1.6,1,3.0,10.0,1.0,1.0,1.0,1.0,0.0,,,,1.0,1.0,0.0,1.0,1.0,1.0,1.0,361.0
362,1.6,1,7.0,20.0,-1.0,1.0,-1.0,-1.0,0.0,,,,1.0,1.0,0.0,1.0,1.0,1.0,1.0,362.0
363,0.4,1,4.0,10.0,-1.0,1.0,1.0,1.0,0.0,,,,-1.0,-1.0,0.0,1.0,1.0,-1.0,-1.0,363.0
