,sizeSeq1,repNo,angleSeq,mod,trialID,FrameStim,stimLength,n,ExpectedcorrectAnswer_mean,ExpectedcorrectAnswer_raw,ExpectedcorrectAnswer_std,FrameStim_mean,FrameStim_raw,Resp_mean,Resp_raw,Resp_std,absMod_mean,absMod_raw,acc_mean,acc_raw,acc_std,actualcorrectAnswer_mean,actualcorrectAnswer_raw,actualcorrectAnswer_std,angleS_mean,angleS_raw,repNo_mean,repNo_raw,sizeSeq`_mean,sizeSeq`_raw,soundTLoc_mean,soundTLoc_raw,soundTLoc_std,stGap_mean,stGap_raw,stGap_std,stimLength_mean,stimLength_raw,timeafter_mean,timeafter_raw,timeafter_std,timebefore_mean,timebefore_raw,timebefore_std,totalGapTime_mean,totalGapTime_raw,totalGapTime_std,trialDropID_mean,trialDropID_raw,trialDropID_std,trialID_mean,trialID_raw,order
32,1,25,0.0,-1.0,33.0,51.0,2.0,1.0,0.0,0.0,0.0,51.0,51.0,-1.0,-1.0,0.0,-1.0,-1.0,,,,1.0,1.0,0.0,0.0,0.0,25.0,25.0,1.0,1.0,0.0,0.0,0.0,122.0,122.0,0.0,2.0,2.0,1.11756682396,1.117566823959351,0.0,0.830664217472,0.8306642174720764,0.0,1.94823098183,1.948230981826782,0.0,,,,33.0,33.0,32.0
33,1,12,0.0,1.0,34.0,75.0,2.0,1.0,0.0,0.0,0.0,75.0,75.0,1.0,1.0,0.0,1.0,1.0,,,,1.0,1.0,0.0,0.0,0.0,12.0,12.0,1.0,1.0,0.0,0.0,0.0,122.0,122.0,0.0,2.0,2.0,0.717199385166,0.7171993851661682,0.0,1.23110246658,1.231102466583252,0.0,1.94830191135,1.948301911354065,0.0,,,,34.0,34.0,33.0
34,1,8,0.0,1.0,35.0,43.0,2.0,1.0,0.0,0.0,0.0,43.0,43.0,-1.0,-1.0,0.0,1.0,1.0,,,,1.0,1.0,0.0,0.0,0.0,8.0,8.0,1.0,1.0,0.0,0.0,0.0,122.0,122.0,0.0,2.0,2.0,1.25093626976,1.250936269760132,0.0,0.697634100914,0.6976341009140015,0.0,1.94857037067,1.948570370674133,0.0,,,,35.0,35.0,34.0
35,1,11,0.0,1.0,36.0,59.0,2.0,1.0,0.0,0.0,0.0,59.0,59.0,1.0,1.0,0.0,1.0,1.0,,,,-1.0,-1.0,0.0,0.0,0.0,11.0,11.0,1.0,1.0,0.0,0.0,0.0,122.0,122.0,0.0,2.0,2.0,0.984006047249,0.9840060472488403,0.0,0.964364647865,0.9643646478652954,0.0,1.94837069511,1.948370695114136,0.0,,,,36.0,36.0,35.0
36,1,24,0.0,-1.0,37.0,59.0,2.0,1.0,0.0,0.0,0.0,59.0,59.0,1.0,1.0,0.0,-1.0,-1.0,,,,-1.0,-1.0,0.0,0.0,0.0,24.0,24.0,1.0,1.0,0.0,0.0,0.0,122.0,122.0,0.0,2.0,2.0,0.984060168266,0.9840601682662964,0.0,0.964186191559,0.9641861915588379,0.0,1.94824635983,1.948246359825134,0.0,,,,37.0,37.0,36.0
37,1,13,0.0,1.0,38.0,59.0,2.0,1.0,0.0,0.0,0.0,59.0,59.0,1.0,1.0,0.0,1.0,1.0,,,,-1.0,-1.0,0.0,0.0,0.0,13.0,13.0,1.0,1.0,0.0,0.0,0.0,122.0,122.0,0.0,2.0,2.0,0.984070420265,0.9840704202651978,0.0,0.964139342308,0.9641393423080444,0.0,1.94820976257,1.948209762573242,0.0,,,,38.0,38.0,37.0
38,1,12,0.0,-1.0,39.0,59.0,2.0,1.0,0.0,0.0,0.0,59.0,59.0,1.0,1.0,0.0,-1.0,-1.0,,,,-1.0,-1.0,0.0,0.0,0.0,12.0,12.0,1.0,1.0,0.0,0.0,0.0,122.0,122.0,0.0,2.0,2.0,0.984142065048,0.9841420650482178,0.0,0.964106798172,0.9641067981719971,0.0,1.94824886322,1.948248863220215,0.0,,,,39.0,39.0,38.0
39,1,9,0.0,-1.0,40.0,51.0,2.0,1.0,0.0,0.0,0.0,51.0,51.0,-1.0,-1.0,0.0,-1.0,-1.0,,,,1.0,1.0,0.0,0.0,0.0,9.0,9.0,1.0,1.0,0.0,0.0,0.0,122.0,122.0,0.0,2.0,2.0,1.11782681942,1.117826819419861,0.0,0.829552471638,0.8295524716377258,0.0,1.94737923145,1.947379231452942,0.0,,,,40.0,40.0,39.0
40,1,30,0.0,1.0,41.0,75.0,2.0,1.0,0.0,0.0,0.0,75.0,75.0,-1.0,-1.0,0.0,1.0,1.0,,,,-1.0,-1.0,0.0,0.0,0.0,30.0,30.0,1.0,1.0,0.0,0.0,0.0,122.0,122.0,0.0,2.0,2.0,0.717185497284,0.7171854972839355,0.0,1.2307934761,1.230793476104736,0.0,1.94797897339,1.947978973388672,0.0,,,,41.0,41.0,40.0
41,1,27,0.0,1.0,42.0,59.0,2.0,1.0,0.0,0.0,0.0,59.0,59.0,1.0,1.0,0.0,1.0,1.0,,,,-1.0,-1.0,0.0,0.0,0.0,27.0,27.0,1.0,1.0,0.0,0.0,0.0,122.0,122.0,0.0,2.0,2.0,0.984125614166,0.9841256141662598,0.0,0.96399050951,0.9639905095100403,0.0,1.94811618328,1.948116183280945,0.0,,,,42.0,42.0,41.0
42,1,5,0.0,-1.0,43.0,75.0,2.0,1.0,0.0,0.0,0.0,75.0,75.0,1.0,1.0,0.0,-1.0,-1.0,,,,1.0,1.0,0.0,0.0,0.0,5.0,5.0,1.0,1.0,0.0,0.0,0.0,122.0,122.0,0.0,2.0,2.0,0.717254638672,0.717254638671875,0.0,1.23116135597,1.23116135597229,0.0,1.94841599464,1.948415994644165,0.0,,,,43.0,43.0,42.0
43,1,12,0.0,1.0,44.0,43.0,2.0,1.0,0.0,0.0,0.0,43.0,43.0,-1.0,-1.0,0.0,1.0,1.0,,,,1.0,1.0,0.0,0.0,0.0,12.0,12.0,1.0,1.0,0.0,0.0,0.0,122.0,122.0,0.0,2.0,2.0,1.2509611845,1.250961184501648,0.0,0.697186470032,0.6971864700317383,0.0,1.94814765453,1.948147654533386,0.0,,,,44.0,44.0,43.0
44,1,7,0.0,-1.0,45.0,51.0,2.0,1.0,0.0,0.0,0.0,51.0,51.0,-1.0,-1.0,0.0,-1.0,-1.0,,,,1.0,1.0,0.0,0.0,0.0,7.0,7.0,1.0,1.0,0.0,0.0,0.0,122.0,122.0,0.0,2.0,2.0,1.11763262749,1.117632627487183,0.0,0.830463409424,0.8304634094238281,0.0,1.94809603691,1.948096036911011,0.0,,,,45.0,45.0,44.0
45,1,21,0.0,-1.0,46.0,43.0,2.0,1.0,0.0,0.0,0.0,43.0,43.0,-1.0,-1.0,0.0,-1.0,-1.0,,,,1.0,1.0,0.0,0.0,0.0,21.0,21.0,1.0,1.0,0.0,0.0,0.0,122.0,122.0,0.0,2.0,2.0,1.25101816654,1.251018166542053,0.0,0.696922063828,0.6969220638275146,0.0,1.94794023037,1.947940230369568,0.0,,,,46.0,46.0,45.0
46,1,24,0.0,1.0,47.0,75.0,2.0,1.0,0.0,0.0,0.0,75.0,75.0,1.0,1.0,0.0,1.0,1.0,,,,1.0,1.0,0.0,0.0,0.0,24.0,24.0,1.0,1.0,0.0,0.0,0.0,122.0,122.0,0.0,2.0,2.0,0.717164635658,0.7171646356582642,0.0,1.23110330105,1.231103301048279,0.0,1.94826793671,1.948267936706543,0.0,,,,47.0,47.0,46.0
47,1,17,0.0,-1.0,48.0,67.0,2.0,1.0,0.0,0.0,0.0,67.0,67.0,1.0,1.0,0.0,-1.0,-1.0,,,,1.0,1.0,0.0,0.0,0.0,17.0,17.0,1.0,1.0,0.0,0.0,0.0,122.0,122.0,0.0,2.0,2.0,0.850616455078,0.850616455078125,0.0,1.09760069847,1.097600698471069,0.0,1.94821703434,1.948217034339905,0.0,,,,48.0,48.0,47.0
48,1,16,0.0,1.0,49.0,51.0,2.0,1.0,0.0,0.0,0.0,51.0,51.0,-1.0,-1.0,0.0,1.0,1.0,,,,1.0,1.0,0.0,0.0,0.0,16.0,16.0,1.0,1.0,0.0,0.0,0.0,122.0,122.0,0.0,2.0,2.0,1.11760115623,1.117601156234741,0.0,0.830723822117,0.8307238221168518,0.0,1.94832491875,1.948324918746948,0.0,2.0,2.0,0.0,49.0,49.0,48.0
49,1,6,0.0,1.0,50.0,51.0,2.0,1.0,0.0,0.0,0.0,51.0,51.0,-1.0,-1.0,0.0,1.0,1.0,,,,1.0,1.0,0.0,0.0,0.0,6.0,6.0,1.0,1.0,0.0,0.0,0.0,122.0,122.0,0.0,2.0,2.0,1.11754846573,1.11754846572876,0.0,0.830858767033,0.8308587670326233,0.0,1.94840729237,1.948407292366028,0.0,,,,50.0,50.0,49.0
50,1,20,0.0,1.0,51.0,67.0,2.0,1.0,0.0,0.0,0.0,67.0,67.0,1.0,1.0,0.0,1.0,1.0,,,,1.0,1.0,0.0,0.0,0.0,20.0,20.0,1.0,1.0,0.0,0.0,0.0,122.0,122.0,0.0,2.0,2.0,0.850597023964,0.8505970239639282,0.0,1.09707188606,1.097071886062622,0.0,1.94766891003,1.94766891002655,0.0,,,,51.0,51.0,50.0
51,1,24,0.0,-1.0,52.0,67.0,2.0,1.0,0.0,0.0,0.0,67.0,67.0,1.0,1.0,0.0,-1.0,-1.0,,,,1.0,1.0,0.0,0.0,0.0,24.0,24.0,1.0,1.0,0.0,0.0,0.0,122.0,122.0,0.0,2.0,2.0,0.850588262081,0.8505882620811462,0.0,1.09751832485,1.09751832485199,0.0,1.94810664654,1.948106646537781,0.0,,,,52.0,52.0,51.0
52,1,29,0.0,1.0,53.0,43.0,2.0,1.0,0.0,0.0,0.0,43.0,43.0,-1.0,-1.0,0.0,1.0,1.0,,,,1.0,1.0,0.0,0.0,0.0,29.0,29.0,1.0,1.0,0.0,0.0,0.0,122.0,122.0,0.0,2.0,2.0,1.25100064278,1.251000642776489,0.0,0.696567714214,0.696567714214325,0.0,1.94756829739,1.947568297386169,0.0,,,,53.0,53.0,52.0
53,1,21,0.0,-1.0,54.0,75.0,2.0,1.0,0.0,0.0,0.0,75.0,75.0,1.0,1.0,0.0,-1.0,-1.0,,,,1.0,1.0,0.0,0.0,0.0,21.0,21.0,1.0,1.0,0.0,0.0,0.0,122.0,122.0,0.0,2.0,2.0,0.71715259552,0.7171525955200195,0.0,1.23031997681,1.230319976806641,0.0,1.94747257233,1.94747257232666,0.0,,,,54.0,54.0,53.0
54,1,30,0.0,1.0,55.0,67.0,2.0,1.0,0.0,0.0,0.0,67.0,67.0,1.0,1.0,0.0,1.0,1.0,,,,1.0,1.0,0.0,0.0,0.0,30.0,30.0,1.0,1.0,0.0,0.0,0.0,122.0,122.0,0.0,2.0,2.0,0.850673854351,0.8506738543510437,0.0,1.09686410427,1.096864104270935,0.0,1.94753801823,1.947538018226624,0.0,,,,55.0,55.0,54.0
55,1,19,0.0,1.0,56.0,51.0,2.0,1.0,0.0,0.0,0.0,51.0,51.0,1.0,1.0,0.0,1.0,1.0,,,,-1.0,-1.0,0.0,0.0,0.0,19.0,19.0,1.0,1.0,0.0,0.0,0.0,122.0,122.0,0.0,2.0,2.0,1.11757194996,1.117571949958801,0.0,0.830193936825,0.8301939368247986,0.0,1.94776582718,1.947765827178955,0.0,,,,56.0,56.0,55.0
